target,target_role,evaluation_scope,backbone,ranking_method,review_budget,n_folds,mean_recall,std_recall,mean_precision,std_precision,mean_lift,std_lift,mean_captured,mean_total,mean_residual,total_captured,total_dangerous,total_residual
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_gap_only,0.25,5,0.7600867269984917,0.09663604029855163,0.19220779220779222,0.07383205404442542,3.0288406691347864,0.3816311068060443,10.6,14.0,3.4,53,70,17
dangerous_undergrading,secondary,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.25,5,0.7470651080945199,0.055148247685709466,0.19207792207792207,0.0712577650797623,2.9769443301796246,0.21238209970253608,10.6,14.0,3.4,53,70,17
dangerous_undergrading,secondary,per_backbone,convnext_tiny,ophagent_combined,0.25,5,0.7285696329813977,0.11505078695269552,0.1846753246753247,0.06559662995428515,2.9045399698340875,0.46619584375556594,10.2,14.0,3.8,51,70,19
dangerous_undergrading,secondary,per_backbone,convnext_tiny,entropy_only,0.25,5,0.6313222724987431,0.1343916418483882,0.15564935064935065,0.05003140352998605,2.517493486905251,0.5443034464227361,8.6,14.0,5.4,43,70,27
dangerous_undergrading,secondary,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.25,5,0.6165912518853696,0.11610521346523997,0.1520779220779221,0.04866318855206645,2.458557520910462,0.4705221356049599,8.4,14.0,5.6,42,70,28
dangerous_undergrading,secondary,per_backbone,convnext_tiny,severe_prob_mass_only,0.25,5,0.5969331322272499,0.06860018942985315,0.14857142857142858,0.048849126291919426,2.379723022075963,0.2802492884450096,8.2,14.0,5.8,41,70,29
dangerous_undergrading,secondary,per_backbone,convnext_tiny,margin_only,0.25,5,0.5921380090497738,0.10103090890294941,0.15214285714285714,0.059632348896493576,2.360076100370218,0.4041789309410419,8.4,14.0,5.6,42,70,28
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_grade_only,0.25,5,0.5822838109602816,0.05045313882451596,0.145,0.04658813738983933,2.32088509529686,0.20499737992765033,8.0,14.0,6.0,40,70,30
dangerous_undergrading,secondary,per_backbone,convnext_tiny,confidence_only,0.25,5,0.5470399698340874,0.14073803685072425,0.14487012987012987,0.06278602959170701,2.179897847250788,0.5611230575772552,8.0,14.0,6.0,40,70,30
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_gap_only,0.3,5,0.8867144293614881,0.0682148884101642,0.18386809269162213,0.0594878893291719,2.9385860871154987,0.2364267880225233,12.2,14.0,1.8,61,70,9
dangerous_undergrading,secondary,per_backbone,convnext_tiny,top2_more_severe_only,0.3,5,0.8595651080945199,0.09744055156729754,0.17789661319073086,0.05961694166758276,2.8488699209287445,0.33268235135665314,11.8,14.0,2.2,59,70,11
dangerous_undergrading,secondary,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.3,5,0.8311588738059326,0.03556463102620616,0.174777183600713,0.059493564173360505,2.753737602267014,0.11254522990677558,11.6,14.0,2.4,58,70,12
dangerous_undergrading,secondary,per_backbone,convnext_tiny,learned_logistic,0.3,5,0.8297699849170437,0.012560085043533144,0.174777183600713,0.06045054494165508,2.749318410347822,0.04209673145509888,11.6,14.0,2.4,58,70,12
dangerous_undergrading,secondary,per_backbone,convnext_tiny,ophagent_combined,0.3,5,0.820808195072901,0.09223098621822212,0.1716577540106952,0.05910844949820494,2.719590132090132,0.3043478029020321,11.4,14.0,2.6,57,70,13
dangerous_undergrading,secondary,per_backbone,convnext_tiny,severe_prob_mass_only,0.3,5,0.7123428858722975,0.07023240373945312,0.15062388591800357,0.05360575448732825,2.35972850678733,0.22629810444007661,10.0,14.0,4.0,50,70,20
dangerous_undergrading,secondary,per_backbone,convnext_tiny,entropy_only,0.3,5,0.7070010055304172,0.14257051156386685,0.14741532976827093,0.052127990663627055,2.3416415284062344,0.4653998907711938,9.8,14.0,4.2,49,70,21
dangerous_undergrading,secondary,per_backbone,convnext_tiny,confidence_only,0.3,5,0.690227501256913,0.11509657355589367,0.1444741532976827,0.05159188507024168,2.2865436034553683,0.3770008198198656,9.6,14.0,4.4,48,70,22
dangerous_undergrading,secondary,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.3,5,0.690227501256913,0.11509657355589367,0.1444741532976827,0.05159188507024168,2.2865436034553683,0.3770008198198656,9.6,14.0,4.4,48,70,22
dangerous_undergrading,secondary,per_backbone,convnext_tiny,margin_only,0.3,5,0.6651206636500755,0.1113923484910565,0.1445632798573975,0.059185001831874286,2.2029103249691486,0.3634256606797407,9.6,14.0,4.4,48,70,22
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_grade_only,0.3,5,0.6455442433383609,0.032802362684544416,0.135650623885918,0.0470154218372862,2.139008295625943,0.11096380872953937,9.0,14.0,5.0,45,70,25
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_gap_only,0.4,5,0.9270990447461035,0.07555124238408818,0.14484848484848484,0.04729360455854024,2.3072590154943096,0.18818812059525533,12.8,14.0,1.2,64,70,6
dangerous_undergrading,secondary,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.4,5,0.9194444444444445,0.076325731466856,0.14707070707070707,0.05392244986013226,2.2881186868686867,0.18891144559247647,13.0,14.0,1.0,65,70,5
dangerous_undergrading,secondary,per_backbone,convnext_tiny,ophagent_combined,0.4,5,0.9040598290598292,0.06253605870474045,0.14484848484848484,0.05428547047660959,2.249828088578089,0.15427039890207214,12.8,14.0,1.2,64,70,6
dangerous_undergrading,secondary,per_backbone,convnext_tiny,learned_logistic,0.4,5,0.8922951231774761,0.042202256187076674,0.14257575757575758,0.0519434070794998,2.2205500137117786,0.10298430913087857,12.6,14.0,1.4,63,70,7
dangerous_undergrading,secondary,per_backbone,convnext_tiny,top2_more_severe_only,0.4,5,0.8595651080945199,0.09744055156729754,0.13358585858585859,0.044608426823859446,2.139467925864985,0.2462381190293585,11.8,14.0,2.2,59,70,11
dangerous_undergrading,secondary,per_backbone,convnext_tiny,margin_only,0.4,5,0.840881096028155,0.029563856097785307,0.13353535353535353,0.047956333975509156,2.092737356597651,0.07546751934659282,11.8,14.0,2.2,59,70,11
dangerous_undergrading,secondary,per_backbone,convnext_tiny,confidence_only,0.4,5,0.8360859728506786,0.0999160117554831,0.13575757575757574,0.05270843881673696,2.0802870903606197,0.24457040376453593,12.0,14.0,2.0,60,70,10
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_grade_only,0.4,5,0.833308195072901,0.07156761643898533,0.1312121212121212,0.04439225873331253,2.07403709036062,0.18075398770626,11.6,14.0,2.4,58,70,12
dangerous_undergrading,secondary,per_backbone,convnext_tiny,severe_prob_mass_only,0.4,5,0.8311588738059326,0.03556463102620616,0.13126262626262625,0.04457281735926178,2.0684002353855293,0.0858364438314239,11.6,14.0,2.4,58,70,12
dangerous_undergrading,secondary,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.4,5,0.8124748617395676,0.09947321244393269,0.1312121212121212,0.0498718513899895,2.0216696661181954,0.24489833930318677,11.6,14.0,2.4,58,70,12
dangerous_undergrading,secondary,per_backbone,convnext_tiny,entropy_only,0.4,5,0.8117395676219206,0.11743215332731188,0.1312121212121212,0.051777407314123364,2.0199818318935963,0.291135133549875,11.6,14.0,2.4,58,70,12
dangerous_undergrading,secondary,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.5,5,1.0,0.0,0.12711753842487789,0.04433284650966569,1.9963636363636366,0.00497929597731965,14.0,14.0,0.0,70,70,0
dangerous_undergrading,secondary,per_backbone,convnext_tiny,learned_logistic,0.5,5,1.0,0.0,0.12711753842487789,0.04433284650966569,1.9963636363636366,0.00497929597731965,14.0,14.0,0.0,70,70,0
dangerous_undergrading,secondary,per_backbone,convnext_tiny,margin_only,0.5,5,0.9555555555555555,0.07243558228002944,0.12348117478851424,0.04641199324064798,1.9075757575757575,0.1438835617394946,13.6,14.0,0.4,68,70,2
dangerous_undergrading,secondary,per_backbone,convnext_tiny,ophagent_combined,0.5,5,0.9555555555555555,0.07243558228002944,0.12348117478851424,0.04641199324064798,1.9075757575757575,0.1438835617394946,13.6,14.0,0.4,68,70,2
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_grade_only,0.5,5,0.9527777777777778,0.06484787516627084,0.11981145001787204,0.03940848749740153,1.9021212121212123,0.13011614505102154,13.2,14.0,0.8,66,70,4
dangerous_undergrading,secondary,per_backbone,convnext_tiny,confidence_only,0.5,5,0.9437908496732026,0.06805707575450623,0.12166299297033242,0.04504887091334624,1.8841532976827093,0.13625659004857407,13.4,14.0,0.6,67,70,3
dangerous_undergrading,secondary,per_backbone,convnext_tiny,entropy_only,0.5,5,0.9437908496732026,0.06805707575450623,0.12166299297033242,0.04504887091334624,1.8841532976827093,0.13625659004857407,13.4,14.0,0.6,67,70,3
dangerous_undergrading,secondary,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.5,5,0.9437908496732026,0.06805707575450623,0.12166299297033242,0.04504887091334624,1.8841532976827093,0.13625659004857407,13.4,14.0,0.6,67,70,3
dangerous_undergrading,secondary,per_backbone,convnext_tiny,expected_gap_only,0.5,5,0.9270990447461035,0.07555124238408818,0.11624091504825448,0.0380704167316229,1.8510846016728368,0.15470726383637,12.8,14.0,1.2,64,70,6
dangerous_undergrading,secondary,per_backbone,convnext_tiny,severe_prob_mass_only,0.5,5,0.9194444444444445,0.076325731466856,0.11799326819969022,0.04319978504849767,1.8354545454545454,0.1511267749673412,13.0,14.0,1.0,65,70,5
dangerous_undergrading,secondary,per_backbone,convnext_tiny,top2_more_severe_only,0.5,5,0.8595651080945199,0.09744055156729754,0.1071815798880019,0.03580706934675441,1.7161236802413273,0.19600571828075097,11.8,14.0,2.2,59,70,11
dangerous_undergrading,secondary,per_backbone,retfound_official_like,ophagent_combined,0.05,5,0.2998281130634072,0.10769914340661679,0.3378787878787879,0.15705771488051595,5.879143806282844,2.087882380950224,3.8,13.0,9.2,19,65,46
dangerous_undergrading,secondary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.05,5,0.28155080213903744,0.05575245454816902,0.32272727272727275,0.10708380899445223,5.550756997013681,1.1827157167069855,3.6,13.0,9.4,18,65,47
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.05,5,0.26547937356760887,0.0870673402216514,0.3227272727272727,0.15447859516333115,5.2281920619487465,1.762453871921728,3.6,13.0,9.4,18,65,47
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.05,5,0.24414629488158898,0.0929029771945333,0.26515151515151514,0.09612558742764792,4.772222318679538,1.722035176379653,3.0,13.0,10.0,15,65,50
dangerous_undergrading,secondary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.05,5,0.23238158899923606,0.1142084517910686,0.24696969696969698,0.12116476347590761,4.537997719749057,2.159308116111622,2.8,13.0,10.2,14,65,51
dangerous_undergrading,secondary,per_backbone,retfound_official_like,margin_only,0.05,5,0.20738158899923603,0.1377449446366911,0.2106060606060606,0.13766216749696797,4.0402704470217845,2.6273567685625507,2.4,13.0,10.6,12,65,53
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_gap_only,0.05,5,0.18845492742551567,0.07623738023596766,0.2303030303030303,0.13139080841623513,3.681915121420469,1.40983889373999,2.6,13.0,10.4,13,65,52
dangerous_undergrading,secondary,per_backbone,retfound_official_like,top2_more_severe_only,0.05,5,0.13384262796027502,0.11066800563181507,0.1393939393939394,0.12604020813991165,2.592980994050513,2.0823844039191246,1.6,13.0,11.4,8,65,57
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.05,5,0.12321428571428572,0.12378233446873836,0.13939393939393938,0.155404623090401,2.384686147186147,2.351011446488994,1.6,13.0,11.4,8,65,57
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_grade_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0,65,65
dangerous_undergrading,secondary,per_backbone,retfound_official_like,severe_prob_mass_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0,65,65
dangerous_undergrading,secondary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.1,5,0.5178189457601222,0.10452463910254656,0.3067193675889328,0.11868736636258888,5.134299068172004,1.0487310181258638,6.8,13.0,6.2,34,65,31
dangerous_undergrading,secondary,per_backbone,retfound_official_like,ophagent_combined,0.1,5,0.42368220015278835,0.10967603179758527,0.24268774703557314,0.09175793769545132,4.195786090217618,1.072785510357604,5.4,13.0,7.6,27,65,38
dangerous_undergrading,secondary,per_backbone,retfound_official_like,top2_more_severe_only,0.1,5,0.4143430099312452,0.09164761433001647,0.23399209486166006,0.05766214579509692,4.105069607792812,0.9015957012246896,5.2,13.0,7.8,26,65,39
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_gap_only,0.1,5,0.39185446906035143,0.07096089087044155,0.23399209486166006,0.08635481725215849,3.8807341504693866,0.6859867397766785,5.2,13.0,7.8,26,65,39
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.1,5,0.38788197097020627,0.15319375566676863,0.22569169960474306,0.09741499442380462,3.8456915599513253,1.5216320253179778,5.0,13.0,8.0,25,65,40
dangerous_undergrading,secondary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.1,5,0.33229564553093965,0.13627320256805903,0.18853754940711462,0.09066818053427593,3.287853134426606,1.3349728553289495,4.2,13.0,8.8,21,65,44
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.1,5,0.3258785332314744,0.09787786242849064,0.18853754940711462,0.07845127952377015,3.2248001446356485,0.9477391730225242,4.2,13.0,8.8,21,65,44
dangerous_undergrading,secondary,per_backbone,retfound_official_like,margin_only,0.1,5,0.2865928189457601,0.07807004480559422,0.1616600790513834,0.04889856854531059,2.836806073489403,0.7561885389600976,3.6,13.0,9.4,18,65,47
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.1,5,0.26598548510313214,0.14891926493352284,0.15217391304347824,0.10635275926540483,2.63024496719277,1.45925130754469,3.4,13.0,9.6,17,65,48
dangerous_undergrading,secondary,per_backbone,retfound_official_like,severe_prob_mass_only,0.1,5,0.04107142857142857,0.06300813844420482,0.01818181818181818,0.02489647988659846,0.41014610389610395,0.6298410768252717,0.4,13.0,12.6,2,65,63
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_grade_only,0.1,5,0.02857142857142857,0.06388765649999399,0.00909090909090909,0.020327890704543543,0.28571428571428575,0.63887656499994,0.2,13.0,12.8,1,65,64
dangerous_undergrading,secondary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.15,5,0.5831550802139037,0.11998993502704454,0.23493761140819966,0.09906608554139551,3.863269440007408,0.7907968835429758,7.8,13.0,5.2,39,65,26
dangerous_undergrading,secondary,per_backbone,retfound_official_like,ophagent_combined,0.15,5,0.5575152788388082,0.1409682628238029,0.22245989304812835,0.09551440209330389,3.6922902632127235,0.9234432489099053,7.4,13.0,5.6,37,65,28
dangerous_undergrading,secondary,per_backbone,retfound_official_like,top2_more_severe_only,0.15,5,0.5489113827349121,0.11784958180533467,0.2165775401069519,0.08003545212350678,3.6353282635368203,0.7691213438656594,7.2,13.0,5.8,36,65,29
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_gap_only,0.15,5,0.5456550802139037,0.07607314426161077,0.21675579322638144,0.0749469050954087,3.614405803643771,0.4918719203890522,7.2,13.0,5.8,36,65,29
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.15,5,0.5377864782276547,0.17000855522083105,0.2165775401069519,0.08822178905992385,3.5600825867537096,1.1141446011612386,7.2,13.0,5.8,36,65,29
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.15,5,0.4358575248281131,0.14335558194689837,0.1622103386809269,0.05673379844149571,2.8882679931476725,0.9504819373664884,5.4,13.0,7.6,27,65,38
dangerous_undergrading,secondary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.15,5,0.4254679144385027,0.12090336285299277,0.1622103386809269,0.06064536840001425,2.8179019955089477,0.7934122775786713,5.4,13.0,7.6,27,65,38
dangerous_undergrading,secondary,per_backbone,retfound_official_like,margin_only,0.15,5,0.4168640183346065,0.12073152388016958,0.15632798573975043,0.048134943760627845,2.760939995833044,0.7930834614173349,5.2,13.0,7.8,26,65,39
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.15,5,0.4111822001527884,0.10210362728933567,0.15632798573975043,0.052688799887755954,2.723784348450124,0.6715774821360956,5.2,13.0,7.8,26,65,39
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_grade_only,0.15,5,0.2520053475935829,0.1065506891703271,0.10249554367201426,0.06297786391062216,1.6715171192443923,0.7097755769105601,3.4,13.0,9.6,17,65,48
dangerous_undergrading,secondary,per_backbone,retfound_official_like,severe_prob_mass_only,0.15,5,0.24908326967150493,0.06167210831479489,0.09661319073083778,0.039926311362291765,1.651710766951409,0.412773404107364,3.2,13.0,9.8,16,65,49
dangerous_undergrading,secondary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.2,5,0.755548128342246,0.10241724851884877,0.21727272727272728,0.05956106665563526,3.7608111240363917,0.5118309030115799,9.6,13.0,3.4,48,65,17
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.2,5,0.670244461420932,0.08373004931140376,0.198989898989899,0.06847114072760534,3.335353245981588,0.41022955027492397,8.8,13.0,4.2,44,65,21
dangerous_undergrading,secondary,per_backbone,retfound_official_like,ophagent_combined,0.2,5,0.6446046600458365,0.14380269983127777,0.1896969696969697,0.07127173520233068,3.2081646150195615,0.7145252029668044,8.4,13.0,4.6,42,65,23
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_gap_only,0.2,5,0.6427234530175706,0.13582062049914925,0.19434343434343435,0.0754415969309714,3.1977315457863584,0.6697464419479926,8.6,13.0,4.4,43,65,22
dangerous_undergrading,secondary,per_backbone,retfound_official_like,top2_more_severe_only,0.2,5,0.6152979373567609,0.1591148034095982,0.18515151515151515,0.07608565324642827,3.06164771280413,0.7888271942861925,8.2,13.0,4.8,41,65,24
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.2,5,0.5332505729564553,0.1456106267017766,0.15808080808080807,0.06694539224092726,2.6536743967559473,0.7228859461556874,7.0,13.0,6.0,35,65,30
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.2,5,0.5168544690603515,0.11367552696758758,0.1490909090909091,0.0511641338736553,2.5731218747829714,0.5689103090908586,6.6,13.0,6.4,33,65,32
dangerous_undergrading,secondary,per_backbone,retfound_official_like,margin_only,0.2,5,0.507200152788388,0.14605619811893164,0.14909090909090908,0.06455505690417154,2.5240071359122163,0.7249540900294856,6.6,13.0,6.4,33,65,32
dangerous_undergrading,secondary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.2,5,0.4947001527883881,0.1357660406124954,0.14454545454545453,0.058156954914770756,2.4617912268213074,0.673530702827487,6.4,13.0,6.6,32,65,33
dangerous_undergrading,secondary,per_backbone,retfound_official_like,severe_prob_mass_only,0.2,5,0.4878724216959511,0.09346827494604239,0.14484848484848484,0.05718166562263858,2.427786102044123,0.4617823537404842,6.4,13.0,6.6,32,65,33
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_grade_only,0.2,5,0.4118124522536287,0.12225887944427444,0.12686868686868688,0.06576273467327047,2.048964332978371,0.6059260314494475,5.6,13.0,7.4,28,65,37
dangerous_undergrading,secondary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.25,5,0.8091195569136745,0.10686602375895435,0.18837662337662336,0.05960971762063581,3.224765782345996,0.4263566076200751,10.4,13.0,2.6,52,65,13
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.25,5,0.7698338426279603,0.08651602686437664,0.18103896103896105,0.056903275796955255,3.068077470657685,0.3444760173400046,10.0,13.0,3.0,50,65,15
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_gap_only,0.25,5,0.7665775401069519,0.038865053500967736,0.1811038961038961,0.05723520430563319,3.0548517258142924,0.1474902166506918,10.0,13.0,3.0,50,65,15
dangerous_undergrading,secondary,per_backbone,retfound_official_like,top2_more_severe_only,0.25,5,0.7640565317035906,0.11449317801308893,0.18467532467532466,0.07045619125494089,3.0445537884575318,0.45307196995177523,10.2,13.0,2.8,51,65,14
dangerous_undergrading,secondary,per_backbone,retfound_official_like,ophagent_combined,0.25,5,0.6870511841100077,0.13484275870880832,0.16285714285714287,0.05944024043098102,2.738263073824571,0.5387324317689032,9.0,13.0,4.0,45,65,20
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.25,5,0.6289438502673796,0.19406877674274817,0.14824675324675324,0.06594171030822672,2.50781113271755,0.7795993410106286,8.2,13.0,4.8,41,65,24
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.25,5,0.603533231474408,0.09015244213418028,0.14116883116883117,0.04457308597408866,2.405520869504827,0.3611077971693027,7.8,13.0,5.2,39,65,26
dangerous_undergrading,secondary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.25,5,0.603533231474408,0.09015244213418028,0.14116883116883117,0.04457308597408866,2.405520869504827,0.3611077971693027,7.8,13.0,5.2,39,65,26
dangerous_undergrading,secondary,per_backbone,retfound_official_like,margin_only,0.25,5,0.5999618029029794,0.14406482151328887,0.1448051948051948,0.061194193324835555,2.3907806097645667,0.5732433046182294,8.0,13.0,5.0,40,65,25
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_grade_only,0.25,5,0.5949197860962567,0.1162279668584536,0.14493506493506494,0.06166848621956422,2.370184735051045,0.4585136646082236,8.0,13.0,5.0,40,65,25
dangerous_undergrading,secondary,per_backbone,retfound_official_like,severe_prob_mass_only,0.25,5,0.5713903743315508,0.1291135615670238,0.13766233766233765,0.05828261213588799,2.2764948954788524,0.5105562185938101,7.6,13.0,5.4,38,65,27
dangerous_undergrading,secondary,per_backbone,retfound_official_like,top2_more_severe_only,0.3,5,0.8947383498854087,0.07788540815538145,0.1715686274509804,0.04291746943907803,2.964710946362016,0.2608861803462881,11.4,13.0,1.6,57,65,8
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.3,5,0.836220397249809,0.061173596705519556,0.1624777183600713,0.047452674503132716,2.7703803215501077,0.19693349092375853,10.8,13.0,2.2,54,65,11
dangerous_undergrading,secondary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.3,5,0.8351699770817419,0.08432220319336524,0.1625668449197861,0.05141065334667055,2.767238610320161,0.28022099506363696,10.8,13.0,2.2,54,65,11
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_gap_only,0.3,5,0.8219346829640948,0.03826703514156259,0.15953654188948305,0.04565072481006384,2.723321498020696,0.126178322879692,10.6,13.0,2.4,53,65,12
dangerous_undergrading,secondary,per_backbone,retfound_official_like,ophagent_combined,0.3,5,0.8212948815889993,0.13720714802038939,0.15935828877005348,0.05277842789010903,2.720786455077899,0.4503640245291389,10.6,13.0,2.4,53,65,12
dangerous_undergrading,secondary,per_backbone,retfound_official_like,margin_only,0.3,5,0.755548128342246,0.14385191839813852,0.15035650623885916,0.05557882526512563,2.5018292647637566,0.46652054143231086,10.0,13.0,3.0,50,65,15
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.3,5,0.750916730328495,0.15560081043907809,0.15026737967914439,0.05909164844688457,2.4863931523022433,0.504624870975485,10.0,13.0,3.0,50,65,15
dangerous_undergrading,secondary,per_backbone,retfound_official_like,severe_prob_mass_only,0.3,5,0.7373663101604279,0.09641161472746092,0.14162210338680928,0.04112444723127949,2.4440150647035677,0.3281119079004611,9.4,13.0,3.6,47,65,18
dangerous_undergrading,secondary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.3,5,0.7131016042780749,0.14461362415471676,0.1412655971479501,0.05279385264402469,2.361259462462671,0.4691709018858723,9.4,13.0,3.6,47,65,18
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_grade_only,0.3,5,0.7087948815889993,0.06943604586823397,0.13859180035650626,0.0460578259454696,2.3487769694654723,0.23376299519896276,9.2,13.0,3.8,46,65,19
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.3,5,0.6988158899923607,0.11932375114287691,0.13832442067736186,0.04963317192847962,2.3142006389332592,0.38617047882861816,9.2,13.0,3.8,46,65,19
dangerous_undergrading,secondary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.4,5,0.9478991596638655,0.07189663743263007,0.1402020202020202,0.04555453368470246,2.358702147525677,0.1739242146232996,12.4,13.0,0.6,62,65,3
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.4,5,0.9478991596638655,0.07189663743263007,0.1402020202020202,0.04555453368470246,2.358702147525677,0.1739242146232996,12.4,13.0,0.6,62,65,3
dangerous_undergrading,secondary,per_backbone,retfound_official_like,ophagent_combined,0.4,5,0.9054526355996945,0.0689650708912007,0.13338383838383838,0.04233184984952206,2.2532747957998627,0.17001277422545652,11.8,13.0,1.2,59,65,6
dangerous_undergrading,secondary,per_backbone,retfound_official_like,top2_more_severe_only,0.4,5,0.8947383498854087,0.07788540815538145,0.1288888888888889,0.03231267583298863,2.2269319025819696,0.19733763478937136,11.4,13.0,1.6,57,65,8
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.4,5,0.8872708174178762,0.07901707092286654,0.13111111111111112,0.04393191913664448,2.208233473485813,0.19794961064227587,11.6,13.0,1.4,58,65,7
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_gap_only,0.4,5,0.8804526355996944,0.07666955541810083,0.12666666666666665,0.03134295175037092,2.191376347026414,0.19437215192738602,11.2,13.0,1.8,56,65,9
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.4,5,0.8768812070282659,0.11085356159047043,0.13111111111111112,0.04677903357101969,2.181846224371291,0.272271896285596,11.6,13.0,1.4,58,65,7
dangerous_undergrading,secondary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.4,5,0.8768812070282659,0.11085356159047043,0.13111111111111112,0.04677903357101969,2.181846224371291,0.272271896285596,11.6,13.0,1.4,58,65,7
dangerous_undergrading,secondary,per_backbone,retfound_official_like,margin_only,0.4,5,0.8457887700534759,0.15482371931952751,0.1288888888888889,0.05218072467638093,2.1041401722534743,0.3814265806790081,11.4,13.0,1.6,57,65,8
dangerous_undergrading,secondary,per_backbone,retfound_official_like,severe_prob_mass_only,0.4,5,0.8351699770817419,0.08432220319336524,0.12212121212121212,0.03862670705230147,2.0785662126420816,0.21106865025370006,10.8,13.0,2.2,54,65,11
dangerous_undergrading,secondary,per_backbone,retfound_official_like,expected_grade_only,0.4,5,0.8333842627960275,0.108496028433322,0.12217171717171718,0.04204162478387237,2.0741186116319805,0.2709266479278686,10.8,13.0,2.2,54,65,11
dangerous_undergrading,secondary,per_backbone,retfound_official_like,confidence_only,0.5,5,0.9764705882352942,0.05261336417646566,0.1142743953294412,0.032854960323900465,1.9495187165775403,0.10786945952389963,12.6,13.0,0.4,63,65,2
dangerous_undergrading,secondary,per_backbone,retfound_official_like,entropy_only,0.5,5,0.9764705882352942,0.05261336417646566,0.1142743953294412,0.032854960323900465,1.9495187165775403,0.10786945952389963,12.6,13.0,0.4,63,65,2
dangerous_undergrading,secondary,per_backbone,retfound_official_like,learned_logistic,0.5,5,0.9764705882352942,0.05261336417646566,0.1142743953294412,0.032854960323900465,1.9495187165775403,0.10786945952389963,12.6,13.0,0.4,63,65,2
