target,target_role,fold,evaluation_scope,backbone,ranking_method,review_budget,actual_review_budget,n_records,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,0.1,0.10091743119266056,218,22,196,9,4,0.4444444444444444,0.18181818181818182,4.404040404040404,5,0.025510204081632654,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,0.15,0.15137614678899083,218,33,185,9,5,0.5555555555555556,0.15151515151515152,3.67003367003367,4,0.021621621621621623,15.151515151515152,6.6
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,0.2,0.2018348623853211,218,44,174,9,7,0.7777777777777778,0.1590909090909091,3.8535353535353534,2,0.011494252873563218,15.909090909090908,6.285714285714286
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,0.25,0.25229357798165136,218,55,163,9,7,0.7777777777777778,0.12727272727272726,3.0828282828282823,2,0.012269938650306749,12.727272727272727,7.857142857142858
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,0.3,0.30275229357798167,218,66,152,9,9,1.0,0.13636363636363635,3.3030303030303028,0,0.0,13.636363636363635,7.333333333333334
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,0.4,0.4036697247706422,218,88,130,9,9,1.0,0.10227272727272728,2.477272727272727,0,0.0,10.227272727272728,9.777777777777777
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,0.5,0.5,218,109,109,9,9,1.0,0.08256880733944955,2.0,0,0.0,8.256880733944955,12.11111111111111
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.05,0.05045871559633028,218,11,207,18,3,0.16666666666666666,0.2727272727272727,3.3030303030303028,15,0.07246376811594203,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.1,0.10091743119266056,218,22,196,18,5,0.2777777777777778,0.22727272727272727,2.752525252525252,13,0.0663265306122449,22.727272727272727,4.4
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.15,0.15137614678899083,218,33,185,18,7,0.3888888888888889,0.21212121212121213,2.5690235690235688,11,0.05945945945945946,21.21212121212121,4.714285714285714
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.2,0.2018348623853211,218,44,174,18,8,0.4444444444444444,0.18181818181818182,2.202020202020202,10,0.05747126436781609,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.25,0.25229357798165136,218,55,163,18,10,0.5555555555555556,0.18181818181818182,2.202020202020202,8,0.049079754601226995,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.3,0.30275229357798167,218,66,152,18,13,0.7222222222222222,0.19696969696969696,2.3855218855218854,5,0.03289473684210526,19.696969696969695,5.0769230769230775
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.4,0.4036697247706422,218,88,130,18,15,0.8333333333333334,0.17045454545454544,2.064393939393939,3,0.023076923076923078,17.045454545454543,5.866666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.05,0.05045871559633028,218,11,207,18,3,0.16666666666666666,0.2727272727272727,3.3030303030303028,15,0.07246376811594203,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.1,0.10091743119266056,218,22,196,18,4,0.2222222222222222,0.18181818181818182,2.202020202020202,14,0.07142857142857142,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.15,0.15137614678899083,218,33,185,18,7,0.3888888888888889,0.21212121212121213,2.5690235690235688,11,0.05945945945945946,21.21212121212121,4.714285714285714
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.2,0.2018348623853211,218,44,174,18,8,0.4444444444444444,0.18181818181818182,2.202020202020202,10,0.05747126436781609,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.25,0.25229357798165136,218,55,163,18,11,0.6111111111111112,0.2,2.422222222222222,7,0.04294478527607362,20.0,5.0
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.3,0.30275229357798167,218,66,152,18,14,0.7777777777777778,0.21212121212121213,2.5690235690235688,4,0.02631578947368421,21.21212121212121,4.714285714285714
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.4,0.4036697247706422,218,88,130,18,15,0.8333333333333334,0.17045454545454544,2.064393939393939,3,0.023076923076923078,17.045454545454543,5.866666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.05,0.05045871559633028,218,11,207,18,2,0.1111111111111111,0.18181818181818182,2.202020202020202,16,0.07729468599033816,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.1,0.10091743119266056,218,22,196,18,3,0.16666666666666666,0.13636363636363635,1.6515151515151514,15,0.07653061224489796,13.636363636363635,7.333333333333334
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.15,0.15137614678899083,218,33,185,18,5,0.2777777777777778,0.15151515151515152,1.835016835016835,13,0.07027027027027027,15.151515151515152,6.6
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.2,0.2018348623853211,218,44,174,18,8,0.4444444444444444,0.18181818181818182,2.202020202020202,10,0.05747126436781609,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.25,0.25229357798165136,218,55,163,18,11,0.6111111111111112,0.2,2.422222222222222,7,0.04294478527607362,20.0,5.0
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.3,0.30275229357798167,218,66,152,18,13,0.7222222222222222,0.19696969696969696,2.3855218855218854,5,0.03289473684210526,19.696969696969695,5.0769230769230775
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.4,0.4036697247706422,218,88,130,18,15,0.8333333333333334,0.17045454545454544,2.064393939393939,3,0.023076923076923078,17.045454545454543,5.866666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.05,0.05045871559633028,218,11,207,18,3,0.16666666666666666,0.2727272727272727,3.3030303030303028,15,0.07246376811594203,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.1,0.10091743119266056,218,22,196,18,4,0.2222222222222222,0.18181818181818182,2.202020202020202,14,0.07142857142857142,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.15,0.15137614678899083,218,33,185,18,7,0.3888888888888889,0.21212121212121213,2.5690235690235688,11,0.05945945945945946,21.21212121212121,4.714285714285714
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.2,0.2018348623853211,218,44,174,18,8,0.4444444444444444,0.18181818181818182,2.202020202020202,10,0.05747126436781609,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.25,0.25229357798165136,218,55,163,18,10,0.5555555555555556,0.18181818181818182,2.202020202020202,8,0.049079754601226995,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.3,0.30275229357798167,218,66,152,18,13,0.7222222222222222,0.19696969696969696,2.3855218855218854,5,0.03289473684210526,19.696969696969695,5.0769230769230775
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.4,0.4036697247706422,218,88,130,18,15,0.8333333333333334,0.17045454545454544,2.064393939393939,3,0.023076923076923078,17.045454545454543,5.866666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.05,0.05045871559633028,218,11,207,18,3,0.16666666666666666,0.2727272727272727,3.3030303030303028,15,0.07246376811594203,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.1,0.10091743119266056,218,22,196,18,7,0.3888888888888889,0.3181818181818182,3.8535353535353534,11,0.05612244897959184,31.818181818181817,3.142857142857143
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.15,0.15137614678899083,218,33,185,18,9,0.5,0.2727272727272727,3.3030303030303028,9,0.04864864864864865,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.2,0.2018348623853211,218,44,174,18,13,0.7222222222222222,0.29545454545454547,3.5782828282828283,5,0.028735632183908046,29.545454545454547,3.3846153846153846
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.25,0.25229357798165136,218,55,163,18,14,0.7777777777777778,0.2545454545454545,3.0828282828282823,4,0.024539877300613498,25.454545454545453,3.928571428571429
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.3,0.30275229357798167,218,66,152,18,15,0.8333333333333334,0.22727272727272727,2.752525252525252,3,0.019736842105263157,22.727272727272727,4.4
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.4,0.4036697247706422,218,88,130,18,18,1.0,0.20454545454545456,2.477272727272727,0,0.0,20.454545454545457,4.888888888888888
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.05,0.05045871559633028,218,11,207,18,0,0.0,0.0,0.0,18,0.08695652173913043,0.0,
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.1,0.10091743119266056,218,22,196,18,5,0.2777777777777778,0.22727272727272727,2.752525252525252,13,0.0663265306122449,22.727272727272727,4.4
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.15,0.15137614678899083,218,33,185,18,6,0.3333333333333333,0.18181818181818182,2.202020202020202,12,0.06486486486486487,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.2,0.2018348623853211,218,44,174,18,8,0.4444444444444444,0.18181818181818182,2.202020202020202,10,0.05747126436781609,18.181818181818183,5.5
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.25,0.25229357798165136,218,55,163,18,14,0.7777777777777778,0.2545454545454545,3.0828282828282823,4,0.024539877300613498,25.454545454545453,3.928571428571429
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.3,0.30275229357798167,218,66,152,18,15,0.8333333333333334,0.22727272727272727,2.752525252525252,3,0.019736842105263157,22.727272727272727,4.4
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.4,0.4036697247706422,218,88,130,18,17,0.9444444444444444,0.19318181818181818,2.3396464646464645,1,0.007692307692307693,19.318181818181817,5.176470588235294
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.05,0.05045871559633028,218,11,207,18,6,0.3333333333333333,0.5454545454545454,6.6060606060606055,12,0.057971014492753624,54.54545454545454,1.8333333333333335
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.1,0.10091743119266056,218,22,196,18,7,0.3888888888888889,0.3181818181818182,3.8535353535353534,11,0.05612244897959184,31.818181818181817,3.142857142857143
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.15,0.15137614678899083,218,33,185,18,11,0.6111111111111112,0.3333333333333333,4.037037037037036,7,0.03783783783783784,33.33333333333333,3.0
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.2,0.2018348623853211,218,44,174,18,15,0.8333333333333334,0.3409090909090909,4.128787878787878,3,0.017241379310344827,34.090909090909086,2.9333333333333336
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.25,0.25229357798165136,218,55,163,18,15,0.8333333333333334,0.2727272727272727,3.3030303030303028,3,0.018404907975460124,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.3,0.30275229357798167,218,66,152,18,17,0.9444444444444444,0.25757575757575757,3.1195286195286194,1,0.006578947368421052,25.757575757575758,3.8823529411764706
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.4,0.4036697247706422,218,88,130,18,18,1.0,0.20454545454545456,2.477272727272727,0,0.0,20.454545454545457,4.888888888888888
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.05,0.05045871559633028,218,11,207,18,0,0.0,0.0,0.0,18,0.08695652173913043,0.0,
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.1,0.10091743119266056,218,22,196,18,6,0.3333333333333333,0.2727272727272727,3.3030303030303028,12,0.061224489795918366,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.15,0.15137614678899083,218,33,185,18,7,0.3888888888888889,0.21212121212121213,2.5690235690235688,11,0.05945945945945946,21.21212121212121,4.714285714285714
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.2,0.2018348623853211,218,44,174,18,10,0.5555555555555556,0.22727272727272727,2.752525252525252,8,0.04597701149425287,22.727272727272727,4.4
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.25,0.25229357798165136,218,55,163,18,13,0.7222222222222222,0.23636363636363636,2.8626262626262626,5,0.03067484662576687,23.636363636363637,4.230769230769231
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.3,0.30275229357798167,218,66,152,18,14,0.7777777777777778,0.21212121212121213,2.5690235690235688,4,0.02631578947368421,21.21212121212121,4.714285714285714
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.4,0.4036697247706422,218,88,130,18,17,0.9444444444444444,0.19318181818181818,2.3396464646464645,1,0.007692307692307693,19.318181818181817,5.176470588235294
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,0.5,0.5,218,109,109,18,18,1.0,0.1651376146788991,2.0,0,0.0,16.51376146788991,6.055555555555555
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.05,0.05045871559633028,218,11,207,18,5,0.2777777777777778,0.45454545454545453,5.505050505050504,13,0.06280193236714976,45.45454545454545,2.2
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.1,0.10091743119266056,218,22,196,18,8,0.4444444444444444,0.36363636363636365,4.404040404040404,10,0.05102040816326531,36.36363636363637,2.75
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.15,0.15137614678899083,218,33,185,18,8,0.4444444444444444,0.24242424242424243,2.936026936026936,10,0.05405405405405406,24.242424242424242,4.125
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.2,0.2018348623853211,218,44,174,18,12,0.6666666666666666,0.2727272727272727,3.3030303030303028,6,0.034482758620689655,27.27272727272727,3.666666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.25,0.25229357798165136,218,55,163,18,14,0.7777777777777778,0.2545454545454545,3.0828282828282823,4,0.024539877300613498,25.454545454545453,3.928571428571429
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.3,0.30275229357798167,218,66,152,18,14,0.7777777777777778,0.21212121212121213,2.5690235690235688,4,0.02631578947368421,21.21212121212121,4.714285714285714
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.4,0.4036697247706422,218,88,130,18,15,0.8333333333333334,0.17045454545454544,2.064393939393939,3,0.023076923076923078,17.045454545454543,5.866666666666667
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,0.5,0.5,218,109,109,18,15,0.8333333333333334,0.13761467889908258,1.6666666666666667,3,0.027522935779816515,13.761467889908257,7.266666666666667
