backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.5,550,550,14,11,0.7857142857142857,0.02,1.5714285714285714,3,0.005454545454545455,2.0,50.0
convnext_tiny,uncertainty_rank_fusion,general_error,0.05,55,1045,205,33,0.16097560975609757,0.6,3.219512195121951,172,0.1645933014354067,60.0,1.6666666666666667
convnext_tiny,uncertainty_rank_fusion,general_error,0.1,110,990,205,61,0.2975609756097561,0.5545454545454546,2.975609756097561,144,0.14545454545454545,55.45454545454545,1.8032786885245902
convnext_tiny,uncertainty_rank_fusion,general_error,0.15,165,935,205,82,0.4,0.49696969696969695,2.6666666666666665,123,0.13155080213903744,49.696969696969695,2.0121951219512195
convnext_tiny,uncertainty_rank_fusion,general_error,0.2,220,880,205,99,0.48292682926829267,0.45,2.4146341463414633,106,0.12045454545454545,45.0,2.2222222222222223
convnext_tiny,uncertainty_rank_fusion,general_error,0.25,275,825,205,116,0.5658536585365853,0.4218181818181818,2.2634146341463413,89,0.10787878787878788,42.18181818181818,2.3706896551724137
convnext_tiny,uncertainty_rank_fusion,general_error,0.3,330,770,205,136,0.6634146341463415,0.4121212121212121,2.2113821138211383,69,0.08961038961038961,41.21212121212121,2.4264705882352944
convnext_tiny,uncertainty_rank_fusion,general_error,0.4,440,660,205,172,0.8390243902439024,0.39090909090909093,2.097560975609756,33,0.05,39.09090909090909,2.5581395348837206
convnext_tiny,uncertainty_rank_fusion,general_error,0.5,550,550,205,198,0.9658536585365853,0.36,1.9317073170731707,7,0.012727272727272728,36.0,2.7777777777777777
convnext_tiny,uncertainty_rank_fusion,any_undergrading,0.05,55,1045,154,27,0.17532467532467533,0.4909090909090909,3.506493506493506,127,0.1215311004784689,49.09090909090909,2.037037037037037
convnext_tiny,uncertainty_rank_fusion,any_undergrading,0.1,110,990,154,46,0.2987012987012987,0.41818181818181815,2.9870129870129865,108,0.10909090909090909,41.81818181818181,2.391304347826087
convnext_tiny,uncertainty_rank_fusion,any_undergrading,0.15,165,935,154,62,0.4025974025974026,0.37575757575757573,2.6839826839826837,92,0.09839572192513368,37.57575757575757,2.6612903225806455
convnext_tiny,uncertainty_rank_fusion,any_undergrading,0.2,220,880,154,75,0.487012987012987,0.3409090909090909,2.4350649350649345,79,0.08977272727272727,34.090909090909086,2.9333333333333336
